@relation ShenyangPM20100101_20151231

@attribute No numeric
@attribute year numeric
@attribute month numeric
@attribute day numeric
@attribute hour numeric
@attribute season numeric
@attribute PM_Taiyuanjie {NA}
@attribute 'PM_US Post' {NA}
@attribute PM_Xiaoheyan {NA}
@attribute DEWP string
@attribute HUMI string
@attribute PRES string
@attribute TEMP string
@attribute cbwd {NE,NA,cv,SE,NW,SW}
@attribute Iws string
@attribute precipitation {NA}
@attribute Iprec {NA}

@data
1399,2010,2,28,6,4,NA,NA,NA,-5,100,1021,-5,NW,0.5144,NA,NA
1400,2010,2,28,7,4,NA,NA,NA,-5,92.73,1022,-4,NW,2.0577,NA,NA
1401,2010,2,28,8,4,NA,NA,NA,-6,85.93,1024,-4,NW,3.0866,NA,NA
1402,2010,2,28,9,4,NA,NA,NA,-6,85.93,1025,-4,NW,5.6588,NA,NA
1403,2010,2,28,10,4,NA,NA,NA,-9,68.11,1025,-4,NW,9.2599,NA,NA
1404,2010,2,28,11,4,NA,NA,NA,-12,49.78,1026,-3,NW,12.861,NA,NA
1405,2010,2,28,12,4,NA,NA,NA,-12,49.78,1026,-3,NE,3.0867,NA,NA
1406,2010,2,28,13,4,NA,NA,NA,-11,58.13,1026,-4,NW,3.0867,NA,NA
1407,2010,2,28,14,4,NA,NA,NA,-11,58.13,1026,-4,NE,3.0867,NA,NA
1408,2010,2,28,15,4,NA,NA,NA,-12,57.86,1027,-5,NE,6.1734,NA,NA
1409,2010,2,28,16,4,NA,NA,NA,-12,57.86,1027,-5,NE,9.2601,NA,NA
1410,2010,2,28,17,4,NA,NA,NA,-12,62.44,1026,-6,NE,12.3468,NA,NA
1411,2010,2,28,18,4,NA,NA,NA,-12,62.44,1026,-6,NE,15.9479,NA,NA
1412,2010,2,28,19,4,NA,NA,NA,-12,62.44,1027,-6,NE,19.549,NA,NA
1413,2010,2,28,20,4,NA,NA,NA,-13,57.58,1027,-6,NE,23.1501,NA,NA
1414,2010,2,28,21,4,NA,NA,NA,-13,62.18,1027,-7,NE,27.7801,NA,NA
1415,2010,2,28,22,4,NA,NA,NA,-13,62.18,1027,-7,NE,30.8668,NA,NA
1416,2010,2,28,23,4,NA,NA,NA,-13,62.18,1027,-7,NE,33.9535,NA,NA
1417,2010,3,1,0,1,NA,NA,NA,-14,57.3,1027,-7,NE,36.5257,NA,NA
1418,2010,3,1,1,1,NA,NA,NA,-13,67.19,1026,-8,NE,39.6124,NA,NA
1419,2010,3,1,2,1,NA,NA,NA,-13,67.19,1026,-8,NE,42.1846,NA,NA
1420,2010,3,1,3,1,NA,NA,NA,-13,67.19,1025,-8,NE,45.2713,NA,NA
1421,2010,3,1,4,1,NA,NA,NA,-14,61.92,1024,-8,NE,48.8724,NA,NA
1422,2010,3,1,5,1,NA,NA,NA,-14,61.92,1024,-8,NE,51.9591,NA,NA
1423,2010,3,1,6,1,NA,NA,NA,-15,61.65,1024,-9,NE,54.5313,NA,NA
1424,2010,3,1,7,1,NA,NA,NA,-15,61.65,1024,-9,NE,56.5891,NA,NA
1425,2010,3,1,8,1,NA,NA,NA,-14,61.92,1024,-8,NE,59.6758,NA,NA
1426,2010,3,1,9,1,NA,NA,NA,-15,52.77,1023,-7,NE,62.7625,NA,NA
1427,2010,3,1,10,1,NA,NA,NA,-14,53.07,1023,-6,NE,65.8492,NA,NA
1428,2010,3,1,11,1,NA,NA,NA,-13,53.36,1022,-5,NW,3.0867,NA,NA
1429,2010,3,1,12,1,NA,NA,NA,-12,53.65,1021,-4,NE,2.5722,NA,NA
1430,2010,3,1,13,1,NA,NA,NA,-11,53.94,1020,-3,NW,2.0578,NA,NA
1431,2010,3,1,14,1,NA,NA,NA,-10,58.41,1020,-3,NW,4.1156,NA,NA
1432,2010,3,1,15,1,NA,NA,NA,-10,58.41,1019,-3,NW,6.6878,NA,NA
1433,2010,3,1,16,1,NA,NA,NA,-10,58.41,1018,-3,NW,8.7456,NA,NA
1434,2010,3,1,17,1,NA,NA,NA,-11,58.13,1018,-4,NW,10.2889,NA,NA
1435,2010,3,1,18,1,NA,NA,NA,-10,67.88,1018,-5,NW,11.3178,NA,NA
1436,2010,3,1,19,1,NA,NA,NA,-11,62.69,1018,-5,NE,1.0289,NA,NA
1437,2010,3,1,20,1,NA,NA,NA,-11,67.65,1019,-6,NW,0.5144,NA,NA
1438,2010,3,1,21,1,NA,NA,NA,-11,73.05,1018,-7,SE,0.5144,NA,NA
1439,2010,3,1,22,1,NA,NA,NA,-11,73.05,1018,-7,SE,1.0288,NA,NA
1440,2010,3,1,23,1,NA,NA,NA,-10,79.1,1017,-7,cv,0,NA,NA
1441,2010,3,2,0,1,NA,NA,NA,-10,79.1,1016,-7,SE,1.0289,NA,NA
1442,2010,3,2,1,1,NA,NA,NA,-9,85.59,1015,-7,SE,1.5433,NA,NA
1443,2010,3,2,2,1,NA,NA,NA,-9,85.59,1015,-7,SE,2.0577,NA,NA
1444,2010,3,2,3,1,NA,NA,NA,-9,79.26,1015,-6,SW,1.5433,NA,NA
1445,2010,3,2,4,1,NA,NA,NA,-9,79.26,1014,-6,SW,3.0866,NA,NA
1446,2010,3,2,5,1,NA,NA,NA,-8,79.42,1014,-5,SW,4.1155,NA,NA
1447,2010,3,2,6,1,NA,NA,NA,-9,79.26,1013,-6,SW,5.1444,NA,NA
1448,2010,3,2,7,1,NA,NA,NA,-9,79.26,1014,-6,SW,5.6588,NA,NA
1449,2010,3,2,8,1,NA,NA,NA,-7,79.58,1015,-4,cv,0.5144,NA,NA
1450,2010,3,2,9,1,NA,NA,NA,-8,68.33,1016,-3,SW,1.5433,NA,NA
1451,2010,3,2,10,1,NA,NA,NA,-7,68.56,1016,-2,SW,4.1155,NA,NA
1452,2010,3,2,11,1,NA,NA,NA,-5,69,1017,0,SW,7.7166,NA,NA
1453,2010,3,2,12,1,NA,NA,NA,-8,54.8,1018,0,NW,4.1156,NA,NA
1454,2010,3,2,13,1,NA,NA,NA,-9,50.68,1018,0,NW,7.7167,NA,NA
1455,2010,3,2,14,1,NA,NA,NA,-9,50.68,1019,0,NW,11.8323,NA,NA
1456,2010,3,2,15,1,NA,NA,NA,-9,54.51,1021,-1,NW,15.4334,NA,NA
1457,2010,3,2,16,1,NA,NA,NA,-9,63.2,1022,-3,NW,19.0345,NA,NA
1458,2010,3,2,17,1,NA,NA,NA,-10,58.41,1023,-3,NW,21.6067,NA,NA
1459,2010,3,2,18,1,NA,NA,NA,-10,62.95,1024,-4,NW,24.1789,NA,NA
1460,2010,3,2,19,1,NA,NA,NA,-10,62.95,1025,-4,NE,2.0578,NA,NA
1461,2010,3,2,20,1,NA,NA,NA,-11,62.69,1026,-5,NW,1.0289,NA,NA
1462,2010,3,2,21,1,NA,NA,NA,-11,67.65,1026,-6,NE,1.5433,NA,NA
1463,2010,3,2,22,1,NA,NA,NA,-11,62.69,1026,-5,NE,3.0866,NA,NA
1464,2010,3,2,23,1,NA,NA,NA,-10,79.1,1026,-7,SE,1.0289,NA,NA
1465,2010,3,3,0,1,NA,NA,NA,-10,79.1,1027,-7,SE,2.0578,NA,NA
1466,2010,3,3,1,1,NA,NA,NA,-10,85.47,1027,-8,SE,3.6011,NA,NA
1467,2010,3,3,2,1,NA,NA,NA,-11,78.94,1027,-8,SE,5.1444,NA,NA
1468,2010,3,3,3,1,NA,NA,NA,-11,78.94,1026,-8,SE,7.2022,NA,NA
1469,2010,3,3,4,1,NA,NA,NA,-12,78.77,1026,-9,SE,8.7455,NA,NA
1470,2010,3,3,5,1,NA,NA,NA,-12,72.85,1026,-8,SE,10.2888,NA,NA
1471,2010,3,3,6,1,NA,NA,NA,-12,72.85,1025,-8,SE,11.8321,NA,NA
1472,2010,3,3,7,1,NA,NA,NA,-12,72.85,1025,-8,SE,12.861,NA,NA
1473,2010,3,3,8,1,NA,NA,NA,-12,62.44,1025,-6,SE,14.4043,NA,NA
1474,2010,3,3,9,1,NA,NA,NA,-12,57.86,1025,-5,SE,14.9187,NA,NA
1475,2010,3,3,10,1,NA,NA,NA,-11,53.94,1025,-3,SW,1.5433,NA,NA
1476,2010,3,3,11,1,NA,NA,NA,-9,54.51,1024,-1,SW,3.6011,NA,NA
1477,2010,3,3,12,1,NA,NA,NA,-10,43.57,1023,1,SW,6.1733,NA,NA
1478,2010,3,3,13,1,NA,NA,NA,-8,47.44,1022,2,SW,9.26,NA,NA
1479,2010,3,3,14,1,NA,NA,NA,-6,51.56,1021,3,SW,11.8322,NA,NA
1480,2010,3,3,15,1,NA,NA,NA,-6,51.56,1020,3,SW,14.4044,NA,NA
1481,2010,3,3,16,1,NA,NA,NA,-6,51.56,1020,3,SW,16.4622,NA,NA
1482,2010,3,3,17,1,NA,NA,NA,-5,59.74,1020,2,SW,18.0055,NA,NA
1483,2010,3,3,18,1,NA,NA,NA,-5,64.18,1020,1,SW,19.5488,NA,NA
1484,2010,3,3,19,1,NA,NA,NA,-5,69,1020,0,SW,21.0921,NA,NA
1485,2010,3,3,20,1,NA,NA,NA,-4,74.41,1019,0,SW,22.121,NA,NA
1486,2010,3,3,21,1,NA,NA,NA,-5,69,1019,0,SW,23.1499,NA,NA
1487,2010,3,3,22,1,NA,NA,NA,-6,63.94,1019,0,SW,24.1788,NA,NA
1488,2010,3,3,23,1,NA,NA,NA,-7,59.21,1019,0,SW,25.2077,NA,NA
1489,2010,3,4,0,1,NA,NA,NA,-7,59.21,1019,0,SW,26.2366,NA,NA
1490,2010,3,4,1,1,NA,NA,NA,-8,54.8,1019,0,SW,27.2655,NA,NA
1491,2010,3,4,2,1,NA,NA,NA,-7,59.21,1018,0,SW,28.8088,NA,NA
1492,2010,3,4,3,1,NA,NA,NA,-9,47.14,1018,1,SW,29.8377,NA,NA
1493,2010,3,4,4,1,NA,NA,NA,-9,50.68,1017,0,SW,30.8666,NA,NA
1494,2010,3,4,5,1,NA,NA,NA,-11,40.24,1016,1,SW,32.4099,NA,NA
1495,2010,3,4,6,1,NA,NA,NA,-10,46.84,1015,0,SW,33.9532,NA,NA
1496,2010,3,4,7,1,NA,NA,NA,-10,43.57,1016,1,SW,34.9821,NA,NA
1497,2010,3,4,8,1,NA,NA,NA,-11,40.24,1016,1,SW,36.011,NA,NA
1498,2010,3,4,9,1,NA,NA,NA,-10,40.55,1017,2,SW,37.5543,NA,NA
1499,2010,3,4,10,1,NA,NA,NA,-13,27.66,1016,4,SW,39.0976,NA,NA
1500,2010,3,4,11,1,NA,NA,NA,-12,27.97,1016,5,SW,41.1554,NA,NA
1501,2010,3,4,12,1,NA,NA,NA,-13,24.06,1015,6,SW,43.2132,NA,NA
1502,2010,3,4,13,1,NA,NA,NA,-11,28.27,1014,6,SW,44.7565,NA,NA
1503,2010,3,4,14,1,NA,NA,NA,-6,44.8,1014,5,SW,47.3287,NA,NA
1504,2010,3,4,15,1,NA,NA,NA,-2,56.45,1013,6,SW,48.3576,NA,NA
1505,2010,3,4,16,1,NA,NA,NA,-3,52.41,1013,6,SW,49.9009,NA,NA
1506,2010,3,4,17,1,NA,NA,NA,-3,60.25,1013,4,SW,51.4442,NA,NA
1507,2010,3,4,18,1,NA,NA,NA,-3,69.43,1014,2,NW,1.5433,NA,NA
1508,2010,3,4,19,1,NA,NA,NA,-4,64.42,1014,2,SW,1.5433,NA,NA
1509,2010,3,4,20,1,NA,NA,NA,-6,59.48,1014,1,SW,2.5722,NA,NA
1510,2010,3,4,21,1,NA,NA,NA,-6,59.48,1013,1,SW,3.6011,NA,NA
1511,2010,3,4,22,1,NA,NA,NA,-4,74.41,1015,0,SW,4.1155,NA,NA
1512,2010,3,4,23,1,NA,NA,NA,-4,69.21,1015,1,SW,5.6588,NA,NA
1513,2010,3,5,0,1,NA,NA,NA,-3,80.19,1016,0,SW,6.6877,NA,NA
1514,2010,3,5,1,1,NA,NA,NA,-3,86.26,1016,-1,NW,1.0289,NA,NA
1515,2010,3,5,2,1,NA,NA,NA,-4,86.15,1017,-2,NW,3.6011,NA,NA
1516,2010,3,5,3,1,NA,NA,NA,-5,92.73,1018,-4,NW,5.6589,NA,NA
1517,2010,3,5,4,1,NA,NA,NA,-6,92.67,1019,-5,NW,8.2311,NA,NA
1518,2010,3,5,5,1,NA,NA,NA,-7,92.61,1020,-6,NW,10.8033,NA,NA
1519,2010,3,5,6,1,NA,NA,NA,-8,85.7,1021,-6,NW,13.89,NA,NA
1520,2010,3,5,7,1,NA,NA,NA,-9,85.59,1023,-7,NW,16.4622,NA,NA
1521,2010,3,5,8,1,NA,NA,NA,-9,85.59,1024,-7,NW,19.0344,NA,NA
1522,2010,3,5,9,1,NA,NA,NA,-10,73.25,1025,-6,NW,21.0922,NA,NA
1523,2010,3,5,10,1,NA,NA,NA,-10,67.88,1025,-5,NW,23.15,NA,NA
1524,2010,3,5,11,1,NA,NA,NA,-10,67.88,1026,-5,NW,25.2078,NA,NA
1525,2010,3,5,12,1,NA,NA,NA,-10,67.88,1026,-5,NW,27.2656,NA,NA
1526,2010,3,5,13,1,NA,NA,NA,-9,68.11,1027,-4,NW,29.3234,NA,NA
1527,2010,3,5,14,1,NA,NA,NA,-9,68.11,1026,-4,NW,31.8956,NA,NA
1528,2010,3,5,15,1,NA,NA,NA,-10,62.95,1027,-4,NW,34.4678,NA,NA
1529,2010,3,5,16,1,NA,NA,NA,-10,62.95,1028,-4,NW,37.04,NA,NA
1530,2010,3,5,17,1,NA,NA,NA,-12,53.65,1028,-4,NW,40.1267,NA,NA
1531,2010,3,5,18,1,NA,NA,NA,-13,53.36,1029,-5,NW,43.2134,NA,NA
1532,2010,3,5,19,1,NA,NA,NA,-13,53.36,1030,-5,NW,45.7856,NA,NA
1533,2010,3,5,20,1,NA,NA,NA,-13,57.58,1031,-6,NE,2.5722,NA,NA
1534,2010,3,5,21,1,NA,NA,NA,-14,53.07,1031,-6,NW,3.0867,NA,NA
1535,2010,3,5,22,1,NA,NA,NA,-16,48.56,1032,-7,NW,5.6589,NA,NA
1536,2010,3,5,23,1,NA,NA,NA,-17,48.25,1032,-8,NW,8.7456,NA,NA
1537,2010,3,6,0,1,NA,NA,NA,-17,48.25,1032,-8,NW,11.3178,NA,NA
1538,2010,3,6,1,1,NA,NA,NA,-17,48.25,1033,-8,NE,2.5722,NA,NA
1539,2010,3,6,2,1,NA,NA,NA,-16,52.47,1033,-8,NE,5.1444,NA,NA
1540,2010,3,6,3,1,NA,NA,NA,-17,52.17,1034,-9,NW,2.0578,NA,NA
1541,2010,3,6,4,1,NA,NA,NA,-17,52.17,1034,-9,NE,1.5433,NA,NA
1542,2010,3,6,5,1,NA,NA,NA,-17,56.45,1034,-10,NE,4.1155,NA,NA
1543,2010,3,6,6,1,NA,NA,NA,-17,56.45,1035,-10,NE,6.1733,NA,NA
1544,2010,3,6,7,1,NA,NA,NA,-18,51.87,1035,-10,NE,8.7455,NA,NA
1545,2010,3,6,8,1,NA,NA,NA,-18,51.87,1035,-10,NE,11.8322,NA,NA
1546,2010,3,6,9,1,NA,NA,NA,-17,52.17,1035,-9,NE,14.9189,NA,NA
1547,2010,3,6,10,1,NA,NA,NA,-16,52.47,1034,-8,NE,17.4911,NA,NA
1548,2010,3,6,11,1,NA,NA,NA,-15,52.77,1034,-7,NE,19.5489,NA,NA
1549,2010,3,6,12,1,NA,NA,NA,-17,41.35,1034,-6,NW,2.5722,NA,NA
1550,2010,3,6,13,1,NA,NA,NA,-16,41.67,1033,-5,NE,3.0867,NA,NA
1551,2010,3,6,14,1,NA,NA,NA,-16,41.67,1033,-5,NE,6.1734,NA,NA
1552,2010,3,6,15,1,NA,NA,NA,-15,45.29,1032,-5,NE,9.2601,NA,NA
1553,2010,3,6,16,1,NA,NA,NA,-15,48.87,1032,-6,NE,12.8612,NA,NA
1554,2010,3,6,17,1,NA,NA,NA,-15,52.77,1032,-7,NW,3.0867,NA,NA
1555,2010,3,6,18,1,NA,NA,NA,-17,44.65,1033,-7,NW,6.6878,NA,NA
1556,2010,3,6,19,1,NA,NA,NA,-15,57.02,1034,-8,NE,3.0867,NA,NA
1557,2010,3,6,20,1,NA,NA,NA,-15,57.02,1035,-8,NE,7.2023,NA,NA
1558,2010,3,6,21,1,NA,NA,NA,-16,56.74,1035,-9,NE,10.8034,NA,NA
1559,2010,3,6,22,1,NA,NA,NA,-16,56.74,1035,-9,NE,13.8901,NA,NA
1560,2010,3,6,23,1,NA,NA,NA,-15,66.71,1036,-10,NE,16.4623,NA,NA
1561,2010,3,7,0,1,NA,NA,NA,-15,66.71,1035,-10,NE,19.0345,NA,NA
1562,2010,3,7,1,1,NA,NA,NA,-16,61.39,1036,-10,NE,21.6067,NA,NA
1563,2010,3,7,2,1,NA,NA,NA,-17,61.12,1036,-11,NE,23.6645,NA,NA
1564,2010,3,7,3,1,NA,NA,NA,-17,61.12,1035,-11,NE,25.7223,NA,NA
1565,2010,3,7,4,1,NA,NA,NA,-17,66.23,1035,-12,NW,2.5722,NA,NA
1566,2010,3,7,5,1,NA,NA,NA,-17,66.23,1035,-12,NE,2.0578,NA,NA
1567,2010,3,7,6,1,NA,NA,NA,-18,60.85,1035,-12,NE,4.63,NA,NA
1568,2010,3,7,7,1,NA,NA,NA,-18,60.85,1036,-12,NE,6.6878,NA,NA
1569,2010,3,7,8,1,NA,NA,NA,-17,61.12,1036,-11,NE,8.2311,NA,NA
1570,2010,3,7,9,1,NA,NA,NA,-18,47.93,1037,-9,NE,11.3178,NA,NA
1571,2010,3,7,10,1,NA,NA,NA,-19,37.67,1037,-7,NE,14.9189,NA,NA
1572,2010,3,7,11,1,NA,NA,NA,-18,37.99,1036,-6,NE,18.0056,NA,NA
1573,2010,3,7,12,1,NA,NA,NA,-17,35.53,1036,-4,NE,21.0923,NA,NA
1574,2010,3,7,13,1,NA,NA,NA,-18,32.65,1035,-4,NE,24.179,NA,NA
1575,2010,3,7,14,1,NA,NA,NA,-15,38.96,1035,-3,NW,3.6011,NA,NA
1576,2010,3,7,15,1,NA,NA,NA,-15,38.96,1035,-3,NE,4.1156,NA,NA
1577,2010,3,7,16,1,NA,NA,NA,-15,41.99,1034,-4,NW,4.1156,NA,NA
1578,2010,3,7,17,1,NA,NA,NA,-15,45.29,1035,-5,NW,8.2312,NA,NA
1579,2010,3,7,18,1,NA,NA,NA,-16,44.97,1035,-6,NE,4.1156,NA,NA
1580,2010,3,7,19,1,NA,NA,NA,-17,41.35,1037,-6,NE,8.2312,NA,NA
1581,2010,3,7,20,1,NA,NA,NA,-16,48.56,1037,-7,NE,12.3468,NA,NA
1582,2010,3,7,21,1,NA,NA,NA,-15,57.02,1038,-8,NE,15.9479,NA,NA
1583,2010,3,7,22,1,NA,NA,NA,-15,57.02,1038,-8,NE,19.549,NA,NA
1584,2010,3,7,23,1,NA,NA,NA,-15,61.65,1038,-9,NE,23.1501,NA,NA
1585,2010,3,8,0,1,NA,NA,NA,-16,56.74,1039,-9,NE,26.2368,NA,NA
1586,2010,3,8,1,1,NA,NA,NA,-16,56.74,1040,-9,NE,29.3235,NA,NA
1587,2010,3,8,2,1,NA,NA,NA,-16,61.39,1039,-10,NE,32.4102,NA,NA
1588,2010,3,8,3,1,NA,NA,NA,-15,66.71,1039,-10,NE,34.9824,NA,NA
1589,2010,3,8,4,1,NA,NA,NA,-16,61.39,1039,-10,NE,37.5546,NA,NA
1590,2010,3,8,5,1,NA,NA,NA,-16,61.39,1039,-10,NE,40.1268,NA,NA
1591,2010,3,8,6,1,NA,NA,NA,-16,61.39,1039,-10,NE,42.699,NA,NA
1592,2010,3,8,7,1,NA,NA,NA,-16,61.39,1039,-10,NE,45.2712,NA,NA
1593,2010,3,8,8,1,NA,NA,NA,-17,52.17,1040,-9,NE,48.3579,NA,NA
1594,2010,3,8,9,1,NA,NA,NA,-18,44.33,1040,-8,NE,51.4446,NA,NA
1595,2010,3,8,10,1,NA,NA,NA,-18,41.03,1040,-7,NE,54.5313,NA,NA
1596,2010,3,8,11,1,NA,NA,NA,-19,34.88,1039,-6,NE,57.618,NA,NA
1597,2010,3,8,12,1,NA,NA,NA,-19,32.32,1039,-5,NE,60.7047,NA,NA
1598,2010,3,8,13,1,NA,NA,NA,-19,29.97,1038,-4,NE,63.7914,NA,NA
1599,2010,3,8,14,1,NA,NA,NA,-18,30.29,1038,-3,NE,66.3636,NA,NA
1600,2010,3,8,15,1,NA,NA,NA,-17,35.53,1038,-4,NW,3.0867,NA,NA
1601,2010,3,8,16,1,NA,NA,NA,-17,35.53,1037,-4,NW,6.6878,NA,NA
1602,2010,3,8,17,1,NA,NA,NA,-17,41.35,1037,-6,NW,10.8034,NA,NA
1603,2010,3,8,18,1,NA,NA,NA,-17,41.35,1037,-6,NE,3.6011,NA,NA
1604,2010,3,8,19,1,NA,NA,NA,-18,41.03,1037,-7,NE,7.7167,NA,NA
1605,2010,3,8,20,1,NA,NA,NA,-17,44.65,1038,-7,NE,11.3178,NA,NA
1606,2010,3,8,21,1,NA,NA,NA,-16,48.56,1038,-7,NE,14.4045,NA,NA
1607,2010,3,8,22,1,NA,NA,NA,-16,52.47,1038,-8,NW,3.0867,NA,NA
1608,2010,3,8,23,1,NA,NA,NA,-16,52.47,1038,-8,NE,2.0578,NA,NA
1609,2010,3,9,0,1,NA,NA,NA,-16,52.47,1037,-8,NE,4.1156,NA,NA
1610,2010,3,9,1,1,NA,NA,NA,-16,56.74,1036,-9,NE,5.6589,NA,NA
1611,2010,3,9,2,1,NA,NA,NA,-16,61.39,1036,-10,NE,7.2022,NA,NA
1612,2010,3,9,3,1,NA,NA,NA,-15,61.65,1035,-9,NW,1.5433,NA,NA
1613,2010,3,9,4,1,NA,NA,NA,-17,56.45,1034,-10,NE,1.5433,NA,NA
1614,2010,3,9,5,1,NA,NA,NA,-17,56.45,1034,-10,NW,1.5433,NA,NA
1615,2010,3,9,6,1,NA,NA,NA,-16,66.47,1033,-11,NW,2.5722,NA,NA
1616,2010,3,9,7,1,NA,NA,NA,-15,66.71,1033,-10,NW,3.0866,NA,NA
1617,2010,3,9,8,1,NA,NA,NA,-15,61.65,1033,-9,NE,1.0289,NA,NA
1618,2010,3,9,9,1,NA,NA,NA,-19,37.67,1033,-7,NW,1.5433,NA,NA
1619,2010,3,9,10,1,NA,NA,NA,-20,32,1032,-6,NW,3.6011,NA,NA
1620,2010,3,9,11,1,NA,NA,NA,-19,32.32,1031,-5,NE,1.5433,NA,NA
1621,2010,3,9,12,1,NA,NA,NA,-20,29.65,1030,-5,NW,2.0578,NA,NA
1622,2010,3,9,13,1,NA,NA,NA,-19,29.97,1028,-4,NE,1.5433,NA,NA
1623,2010,3,9,14,1,NA,NA,NA,-19,29.97,1027,-4,NE,4.1155,NA,NA
1624,2010,3,9,15,1,NA,NA,NA,-18,32.65,1027,-4,NW,2.0578,NA,NA
1625,2010,3,9,16,1,NA,NA,NA,-17,35.53,1026,-4,NW,4.1156,NA,NA
1626,2010,3,9,17,1,NA,NA,NA,-17,38.32,1026,-5,NE,2.5722,NA,NA
1627,2010,3,9,18,1,NA,NA,NA,-16,44.97,1026,-6,NE,5.1444,NA,NA
1628,2010,3,9,19,1,NA,NA,NA,-16,48.56,1026,-7,NE,6.6877,NA,NA
1629,2010,3,9,20,1,NA,NA,NA,-16,48.56,1026,-7,NE,8.231,NA,NA
1630,2010,3,9,21,1,NA,NA,NA,-16,52.47,1026,-8,NE,9.2599,NA,NA
1631,2010,3,9,22,1,NA,NA,NA,-16,56.74,1025,-9,NE,10.2888,NA,NA
1632,2010,3,9,23,1,NA,NA,NA,-17,52.17,1025,-9,NW,1.0289,NA,NA
1633,2010,3,10,0,1,NA,NA,NA,-17,56.45,1024,-10,NE,1.5433,NA,NA
1634,2010,3,10,1,1,NA,NA,NA,-17,61.12,1024,-11,cv,0,NA,NA
1635,2010,3,10,2,1,NA,NA,NA,-15,78.27,1024,-12,SE,0.5144,NA,NA
1636,2010,3,10,3,1,NA,NA,NA,-16,78.1,1023,-13,SE,1.0288,NA,NA
1637,2010,3,10,4,1,NA,NA,NA,-15,84.87,1023,-13,SE,2.0577,NA,NA
1638,2010,3,10,5,1,NA,NA,NA,-16,78.1,1022,-13,SE,3.0866,NA,NA
1639,2010,3,10,6,1,NA,NA,NA,-16,78.1,1022,-13,SE,4.1155,NA,NA
1640,2010,3,10,7,1,NA,NA,NA,-16,78.1,1022,-13,SE,4.6299,NA,NA
1641,2010,3,10,8,1,NA,NA,NA,-15,66.71,1022,-10,SW,1.0289,NA,NA
1642,2010,3,10,9,1,NA,NA,NA,-15,52.77,1022,-7,SW,2.5722,NA,NA
1643,2010,3,10,10,1,NA,NA,NA,-16,41.67,1021,-5,SW,4.63,NA,NA
1644,2010,3,10,11,1,NA,NA,NA,-17,32.97,1020,-3,SW,6.6878,NA,NA
1645,2010,3,10,12,1,NA,NA,NA,-16,30.93,1019,-1,SW,9.26,NA,NA
1646,2010,3,10,13,1,NA,NA,NA,-16,28.75,1017,0,SW,12.3467,NA,NA
1647,2010,3,10,14,1,NA,NA,NA,-18,22.6,1016,1,SW,15.9478,NA,NA
1648,2010,3,10,15,1,NA,NA,NA,-16,24.89,1016,2,SW,19.5489,NA,NA
1649,2010,3,10,16,1,NA,NA,NA,-17,22.89,1015,2,SW,22.6356,NA,NA
1650,2010,3,10,17,1,NA,NA,NA,-18,22.6,1015,1,SW,26.2367,NA,NA
1651,2010,3,10,18,1,NA,NA,NA,-15,31.25,1015,0,SW,29.3234,NA,NA
1652,2010,3,10,19,1,NA,NA,NA,-14,39.28,1015,-2,SW,30.8667,NA,NA
1653,2010,3,10,20,1,NA,NA,NA,-13,42.63,1015,-2,SW,31.8956,NA,NA
1654,2010,3,10,21,1,NA,NA,NA,-13,45.91,1015,-3,SW,33.4389,NA,NA
1655,2010,3,10,22,1,NA,NA,NA,-13,42.63,1015,-2,SW,34.9822,NA,NA
1656,2010,3,10,23,1,NA,NA,NA,-14,33.93,1014,0,SW,37.04,NA,NA
1657,2010,3,11,0,1,NA,NA,NA,-15,31.25,1014,0,SW,39.6122,NA,NA
1658,2010,3,11,1,1,NA,NA,NA,-13,36.82,1014,0,SW,41.67,NA,NA
1659,2010,3,11,2,1,NA,NA,NA,-14,33.93,1014,0,SW,43.7278,NA,NA
1660,2010,3,11,3,1,NA,NA,NA,-14,33.93,1013,0,SW,46.3,NA,NA
1661,2010,3,11,4,1,NA,NA,NA,-12,42.94,1013,-1,SW,47.8433,NA,NA
1662,2010,3,11,5,1,NA,NA,NA,-11,50.08,1013,-2,SE,1.5433,NA,NA
1663,2010,3,11,6,1,NA,NA,NA,-11,46.53,1012,-1,SW,2.5722,NA,NA
1664,2010,3,11,7,1,NA,NA,NA,-10,50.38,1012,-1,SW,5.1444,NA,NA
1665,2010,3,11,8,1,NA,NA,NA,-10,43.57,1013,1,SW,8.2311,NA,NA
1666,2010,3,11,9,1,NA,NA,NA,-10,37.77,1012,3,SW,12.3467,NA,NA
1667,2010,3,11,10,1,NA,NA,NA,-11,28.27,1012,6,SW,16.4623,NA,NA
1668,2010,3,11,11,1,NA,NA,NA,-11,28.27,1011,6,SW,21.6067,NA,NA
1669,2010,3,11,12,1,NA,NA,NA,-11,26.39,1011,7,SW,26.7511,NA,NA
1670,2010,3,11,13,1,NA,NA,NA,-9,28.88,1010,8,SW,31.8955,NA,NA
1671,2010,3,11,14,1,NA,NA,NA,-8,31.23,1009,8,SW,36.0111,NA,NA
1672,2010,3,11,15,1,NA,NA,NA,-8,29.18,1008,9,SW,40.1267,NA,NA
1673,2010,3,11,16,1,NA,NA,NA,-8,31.23,1008,8,SW,44.2423,NA,NA
1674,2010,3,11,17,1,NA,NA,NA,-6,39.01,1007,7,SW,47.329,NA,NA
1675,2010,3,11,18,1,NA,NA,NA,-5,48.34,1006,5,SE,2.5722,NA,NA
